"file","caption","alt_text","category","png_time","StartTime"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"yield4_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared.",NA,"Data",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 3). <br>Deviation parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 3).",NA,"Pars",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"parameter_distributions_page3.png","Parameter distribution plots (plot 3 of 3).",NA,"Pars",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"parameterchecks.html","<b>Estimated parameters (excluding deviation parameters)</b><br> Any parameter with a gradient value with an absolute value above 0.001 or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"correlationcheck.html","<b>Highly correlated parameter pairs</b><br> Pairs of parameters with the  50  highest correlations, sorted by absolute value of the correlation. Correlations above 0.95 (in absolute value) are colored in red. These parameters may be confounded or may cause convergence issues.",NA,"DiagnosticTables",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
"lowcorrelationcheck.html","<b>Parameters with low correlations</b><br> Estimated parameters that are the least correlated with all other parameters. The correlation value represents the maximum correlation between the parameter in question and all other estimated parameters. Uncorrelated parameters may not be playing a significant role in the model. Maximum correlations below 0.01 are colored in red.",NA,"DiagnosticTables",2023-06-01 09:31:38.664186,"StartTime: Thu Jun 1 09:30:34 2023"
